bs_id,latitude,longitude,workload,observed_slots,mean_sms-in,mean_sms-out,mean_call-in,mean_call-out,mean_internet
MI_B2259,45.54916024,9.06270915,183.7966317166,8784,9.6628520883,5.2129150324,6.2471719018,6.9159181489,183.7966317166
MI_B2260,45.54915674,9.06873025,263.3322327844,8784,13.0843942617,7.3187075692,7.9755319110,8.4354994682,263.3322327844
MI_B2261,45.54915302,9.07475136,204.3428975172,8784,12.2060859539,6.7602909173,7.3691333408,7.6165499281,204.3428975172
MI_B2262,45.54914890,9.08077245,148.8139787484,8784,9.5190760075,5.2497022503,5.9948332809,6.1947550574,148.8139787484
MI_B2263,45.54914445,9.08679354,146.3990261391,8784,9.0656554177,4.9440948565,5.9292350760,6.2838497185,146.3990261391
MI_B2264,45.54913972,9.09281463,115.5571042747,8784,6.2502673356,3.1402261982,4.0753214509,4.4275751499,115.5571042747
MI_B2265,45.54913470,9.09883573,141.6722830831,8784,7.7032353009,3.9648341433,4.8519031579,5.2647292216,141.6722830831
MI_B2266,45.54912933,9.10485682,133.2340607316,8784,8.0246574965,4.3866846730,4.8990382861,5.3552125620,133.2340607316
MI_B2267,45.54912362,9.11087791,150.5837616259,8784,11.3184555472,7.1171597226,7.4039798913,8.5892771609,150.5837616259
MI_B2268,45.54911763,9.11689899,178.6629127846,8784,10.4961164067,5.2247244262,6.8365452210,6.9942335291,178.6629127846
MI_B2269,45.54911130,9.12292008,196.9515089848,8784,11.1404939785,5.8928899186,7.3315079778,7.2850141823,196.9515089848
MI_B2270,45.54910466,9.12894116,146.5252521652,8784,10.6438411777,12.0758432235,6.5558123994,6.7900664004,146.5252521652
MI_B2271,45.54909772,9.13496225,132.0134015088,8784,9.9228226644,13.5335584704,6.1722595701,6.4011662230,132.0134015088
MI_B2272,45.54909042,9.14098332,95.9178191820,8784,6.4504748877,23.8960687043,4.6190927027,4.7348359326,95.9178191820
MI_B2273,45.54908285,9.14700440,98.3771029989,8784,6.1867671926,25.3618105981,4.5289006536,4.6712227258,98.3771029989
MI_B2274,45.54907495,9.15302547,141.8224897075,8784,7.8445936948,14.7780114461,5.4262646459,6.3200978200,141.8224897075
MI_B2275,45.54906670,9.15904654,303.0510955512,8784,13.8731640864,7.0835436632,9.1094764998,10.8451417611,303.0510955512
MI_B2276,45.54905822,9.16506762,353.5680005722,8784,15.6978693376,7.9010963482,9.9418939292,11.4557989742,353.5680005722
MI_B2277,45.54904930,9.17108868,243.2386024591,8784,13.1777048707,6.6725355754,8.2644461877,9.4220236231,243.2386024591
MI_B2278,45.54904014,9.17710974,297.1002009993,8784,22.1034973147,11.1979415269,13.6139020142,15.2345272851,297.1002009993
MI_B2279,45.54903064,9.18313080,440.4361150542,8784,28.7735227888,13.7824710351,17.8655894925,19.8772426572,440.4361150542
MI_B2280,45.54902082,9.18915186,474.9455309538,8784,28.1478508148,14.4849097014,17.9968658085,19.6843356115,474.9455309538
MI_B2281,45.54901068,9.19517291,153.1090104526,8784,16.1891319026,7.5283076206,10.8562788542,12.1507821931,153.1090104526
MI_B2282,45.54900024,9.20119396,149.5533036030,8784,13.7011577115,6.2050895921,9.4341770837,10.0450752324,149.5533036030
MI_B2283,45.54898950,9.20721501,257.3022339650,8784,19.4990584488,9.9424159824,13.7009346473,14.4892885073,257.3022339650
MI_B2284,45.54897839,9.21323605,404.5741721389,8784,32.6673369359,16.2024803830,22.3938636152,24.2205325711,404.5741721389
MI_B2285,45.54896699,9.21925709,328.5730089831,8784,31.6741210085,17.7816346808,22.4647519811,24.8466001514,328.5730089831
MI_B2286,45.54895530,9.22527813,373.5716000715,8784,34.9441281617,15.9126228363,23.6253476208,27.2413307734,373.5716000715
MI_B2287,45.54894329,9.23129917,452.6337260222,8784,39.6559859209,17.0202122481,27.1306539347,32.2632987820,452.6337260222
MI_B2288,45.54893093,9.23732020,376.2166905912,8784,28.3349892712,12.4425792224,21.3098371637,24.2340761482,376.2166905912
MI_B2289,45.54891826,9.24334122,177.8826376042,8784,14.2237015536,6.3686415214,10.8691895504,12.1011887760,177.8826376042
MI_B2290,45.54890527,9.24936224,270.5825225404,8784,18.4709974829,7.6531357045,13.3995851977,14.5172503267,270.5825225404
MI_B2291,45.54889194,9.25538325,309.3473019799,8784,20.7281659610,7.7815735447,14.6721770927,15.4425797792,309.3473019799
MI_B2292,45.54887835,9.26140427,161.2888373887,8784,12.6420739660,5.2325133749,9.2974424841,10.0491137406,161.2888373887
MI_B2293,45.54886445,9.26742529,240.6602819209,8784,18.3130814163,8.0888949723,12.3192317212,13.5355848768,240.6602819209
MI_B2294,45.54885015,9.27344628,202.8165633445,8784,13.2972141565,7.2962858746,8.5243896050,9.4739849841,202.8165633445
MI_B2295,45.54883560,9.27946728,266.0879519476,8784,14.0995276877,7.1186005243,9.3320011319,10.1920298655,266.0879519476
MI_B2296,45.54882069,9.28548828,217.8386000602,8784,13.4409208576,7.0847646563,9.3458039124,9.9154873916,217.8386000602
MI_B2297,45.54880549,9.29150927,291.2448184514,8784,16.7210695770,9.0174037124,11.1310075969,11.7023259320,291.2448184514
MI_B2298,45.54878997,9.29753025,359.8924655769,8784,20.4297184228,11.2603175216,13.3846775302,13.7685509199,359.8924655769
MI_B2299,45.54877412,9.30355123,280.1818479264,8784,18.5869707014,10.5109833332,11.6051864236,11.8411436015,280.1818479264
MI_B2300,45.54875796,9.30957220,243.2173740981,8784,17.6413960341,9.7811549335,10.1354092348,10.5222546293,243.2173740981
MI_B2301,45.55340701,9.01454142,123.8631326630,8784,8.4624362879,6.2464751280,6.0614869873,5.9473963936,123.8631326630
MI_B2302,45.55340609,9.02056298,117.7564263493,8784,8.2693936020,6.0986008721,5.8969247244,5.7969780881,117.7564263493
MI_B2303,45.55340485,9.02658453,82.1432921600,8784,5.5165270867,3.5227823340,3.6886227177,3.9532099594,82.1432921600
MI_B2304,45.55340328,9.03260609,82.0809822696,8784,6.1396780398,3.8126020264,4.0869959867,4.5784260246,82.0809822696
MI_B2305,45.55340145,9.03862765,79.8758512561,8784,6.3573427599,3.8299458847,4.0549233701,4.7348709314,79.8758512561
MI_B2306,45.55339917,9.04464919,86.8554847374,8784,6.2870393783,3.7334191082,4.0540901812,4.7536694666,86.8554847374
MI_B2307,45.55339670,9.05067075,95.6117316369,8784,5.7324886659,3.2170085639,3.8159090980,4.5471743390,95.6117316369
MI_B2308,45.55339385,9.05669230,99.6167965726,8784,6.0529838873,3.5013170340,4.0496212533,4.8050774644,99.6167965726
MI_B2309,45.55339072,9.06271386,151.6392234267,8784,9.5986328524,5.2778462601,5.9257406826,6.3083394313,151.6392234267
MI_B2310,45.55338726,9.06873541,214.7608006398,8784,12.7186245383,7.0250695429,7.6766358614,7.9240942379,214.7608006398
MI_B2311,45.55338346,9.07475695,205.8936354031,8784,12.3877596543,6.7737546538,7.5803738301,7.7881679286,205.8936354031
MI_B2312,45.55337934,9.08077850,158.8671894276,8784,10.7922356992,5.5905146820,7.1855051266,7.1598591240,158.8671894276
MI_B2313,45.55337501,9.08680006,146.5060837701,8784,10.0314662022,5.0996078897,6.6591507377,6.7542804473,146.5060837701
MI_B2314,45.55337025,9.09282160,130.1104013892,8784,7.9647841648,4.0283966921,5.2779056762,5.5981211742,130.1104013892
MI_B2315,45.55336515,9.09884314,136.8151472852,8784,7.7304716020,4.0724574268,4.8021447123,5.1695812185,136.8151472852
MI_B2316,45.55335979,9.10486468,93.7141827195,8784,5.7301791651,2.9348002732,3.3981842989,3.7077963422,93.7141827195
MI_B2317,45.55335413,9.11088623,79.5489691607,8784,4.5984550700,2.2854086742,2.7662067807,2.9866879027,79.5489691607
MI_B2318,45.55334809,9.11690776,123.4048585897,8784,7.4125255157,3.6881488775,4.4473663316,4.5247914231,123.4048585897
MI_B2319,45.55334180,9.12292930,138.8691248770,8784,8.4456797325,4.2447343543,5.0788398054,5.1518858637,138.8691248770
MI_B2320,45.55333514,9.12895083,127.6191618084,8784,8.2457159635,7.7439142876,5.1405913919,5.1425431471,127.6191618084
MI_B2321,45.55332822,9.13497237,100.8659208579,8784,7.7000297165,11.5599017997,4.8756293510,5.0877678842,100.8659208579
MI_B2322,45.55332090,9.14099389,84.1861264892,8784,5.3914110584,12.8134902945,3.6850759017,4.1716892177,84.1861264892
MI_B2323,45.55331335,9.14701543,126.7360768426,8784,6.6802827514,8.0891832033,4.6185273293,5.3875723168,126.7360768426
MI_B2324,45.55330542,9.15303695,123.7008564385,8779,6.3113166051,4.4688375794,4.4241424406,5.3695485075,123.7008564385
MI_B2325,45.55329724,9.15905848,273.7413615155,8783,11.6278351021,6.9172494941,7.6419342640,8.7921927772,273.7413615155
MI_B2326,45.55328863,9.16507999,365.2507654767,8784,13.7775766422,7.9900035053,8.7183881153,10.0748436310,365.2507654767
MI_B2327,45.55327978,9.17110151,183.5216924159,8784,8.7629092809,4.7548745190,5.3974798035,6.7016691425,183.5216924159
MI_B2328,45.55327064,9.17712303,261.3854496730,8784,18.5948935202,9.4583212388,11.9445145096,13.2457445719,261.3854496730
MI_B2329,45.55326116,9.18314455,327.0631558728,8784,21.6201597399,10.7635651424,14.4919999989,15.6697331978,327.0631558728
MI_B2330,45.55325131,9.18916605,282.4144547974,8784,21.0066840712,10.7421248713,13.4475184280,14.6295300776,282.4144547974
MI_B2331,45.55324117,9.19518755,268.3778908383,8784,21.2158343477,11.5969404144,13.2679496408,14.3460607725,268.3778908383
MI_B2332,45.55323076,9.20120906,196.6958921709,8784,16.4582145486,8.3615691748,10.6357099245,11.5259796322,196.6958921709
MI_B2333,45.55321996,9.20723056,297.2203758804,8784,25.1336945706,13.4487459799,17.2682894047,18.1739489983,297.2203758804
MI_B2334,45.55320891,9.21325206,881.8605114703,8784,72.1854041175,36.0923938344,47.0416048878,49.9280685499,881.8605114703
MI_B2335,45.55319754,9.21927356,684.8763871350,8784,62.1394241336,30.9795318896,41.8896690153,44.9534159578,684.8763871350
MI_B2336,45.55318575,9.22529503,337.1698796004,8784,36.4971578050,16.6567227611,25.3255358386,28.3026943796,337.1698796004
MI_B2337,45.55317376,9.23131652,246.4273337039,8784,25.3376940209,10.6946630986,17.4849098314,20.3737621747,246.4273337039
MI_B2338,45.55316136,9.23733800,316.7817477025,8784,26.1193950508,9.3224673782,18.2554416621,22.2804362997,316.7817477025
MI_B2339,45.55314872,9.24335948,269.0247377950,8784,19.7969360100,7.2483088185,15.6579204184,17.6773064807,269.0247377950
MI_B2340,45.55313572,9.24938095,280.9626895148,8784,18.0362647354,7.6566916296,13.8075868314,15.2861202560,280.9626895148
MI_B2341,45.55312246,9.25540243,284.8704373415,8784,17.2793356269,7.4449456938,12.4596312491,13.5356804133,284.8704373415
MI_B2342,45.55310880,9.26142388,149.5026313354,8784,10.2666469123,4.2027492387,7.7729618322,8.6627085352,149.5026313354
MI_B2343,45.55309486,9.26744534,253.1859685459,8784,11.1563810781,4.0530737960,8.0655042389,9.2003936936,253.1859685459
MI_B2344,45.55308064,9.27346680,195.4064262454,8784,8.5586666124,3.9932138794,6.5670500430,7.5440663173,195.4064262454
MI_B2345,45.55306602,9.27948825,211.9122197694,8784,9.7132789632,4.6774501440,6.6829686776,7.4845773907,211.9122197694
MI_B2346,45.55305116,9.28550970,182.1715901218,8784,10.6012786019,5.0600154287,6.9076415623,7.4764930695,182.1715901218
MI_B2347,45.55303593,9.29153114,241.9168119105,8784,13.4633876759,6.3858578803,8.3857942278,8.9117274863,241.9168119105
MI_B2348,45.55302041,9.29755257,404.4877070022,8784,21.9246993276,11.0259365492,13.4371342061,14.0476976752,404.4877070022
MI_B2349,45.55300459,9.30357401,351.1728302887,8784,21.2051256912,11.5527627815,12.6874775693,12.8863639387,351.1728302887
MI_B2350,45.55298841,9.30959543,263.9879585887,8784,16.2818797341,9.8170691228,9.6317842402,10.0858134704,263.9879585887
MI_B2351,45.55763747,9.01454250,102.6941178279,8784,7.0601750077,5.1340245988,5.0142662939,4.9603943406,102.6941178279
MI_B2352,45.55763660,9.02056452,60.5448549173,8784,5.3306740479,4.1346469513,3.8299758198,3.7991178241,60.5448549173
MI_B2353,45.55763531,9.02658652,17.7954025447,8784,2.1241848409,1.5382900395,1.4056735217,1.4969794480,17.7954025447
MI_B2354,45.55763377,9.03260853,16.9603918803,8784,2.3405002839,1.5310541935,1.5596967104,1.7648740054,16.9603918803
MI_B2355,45.55763189,9.03863054,20.2284020116,8784,2.6733777671,1.6701139381,1.7330882666,1.9662571532,20.2284020116
MI_B2356,45.55762972,9.04465255,35.7886955666,8784,3.1919359391,1.8558719579,2.0399166927,2.3613927744,35.7886955666
MI_B2357,45.55762718,9.05067455,80.4569851281,8784,4.7745556910,2.5313312298,3.1183681479,3.6713596189,80.4569851281
MI_B2358,45.55762436,9.05669656,94.7870682367,8784,6.2547075181,2.8616833330,3.9113627144,4.6391620125,94.7870682367
MI_B2359,45.55762121,9.06271856,92.2801330936,8784,6.6166924614,3.0727820691,4.0343397129,4.6396005749,92.2801330936
MI_B2360,45.55761774,9.06874056,150.1842973953,8784,9.5889194286,5.0045543416,5.7798205520,6.1745316525,150.1842973953
MI_B2361,45.55761395,9.07476256,115.1002918911,8784,8.1605242983,3.9717190738,5.1165175954,5.5192189473,115.1002918911
MI_B2362,45.55760986,9.08078457,123.2002620775,8784,8.6882566624,3.9587162546,5.6193984239,6.0097248075,123.2002620775
MI_B2363,45.55760541,9.08680656,116.6826317894,8784,8.2359533382,3.5529711791,5.2621332545,5.7768082914,116.6826317894
MI_B2364,45.55760071,9.09282856,119.0586975840,8784,8.1617988452,3.5114029144,5.1944018172,5.7353834190,119.0586975840
MI_B2365,45.55759567,9.09885056,57.4098499410,8784,2.9076646793,1.3849622536,1.8239175337,1.9455096029,57.4098499410
MI_B2366,45.55759029,9.10487255,51.9958651725,8784,2.4828509370,1.1121223307,1.5731063776,1.6707821704,51.9958651725
MI_B2367,45.55758460,9.11089455,51.8294460765,8784,2.4454068644,1.1005335816,1.5606961924,1.6550938017,51.8294460765
MI_B2368,45.55757859,9.11691654,57.5680058818,8784,2.9074625611,1.3787271087,1.8422567342,1.9115383456,57.5680058818
MI_B2369,45.55757227,9.12293853,88.6861959465,8784,4.9358226159,2.8670181224,3.1288208027,3.0615505328,88.6861959465
MI_B2370,45.55756566,9.12896052,99.1628696202,8784,5.4200730858,5.2421891400,3.3947913061,3.3470091068,99.1628696202
MI_B2371,45.55755867,9.13498250,98.2716941772,8784,5.4237386037,6.3314650688,3.4316795784,3.5647433553,98.2716941772
MI_B2372,45.55755142,9.14100448,130.2592157077,8784,6.2697152740,3.7941731875,4.2936423885,5.1758115629,130.2592157077
MI_B2373,45.55754379,9.14702645,134.4909714125,8784,6.5212224960,3.4702900798,4.4503671141,5.3896301847,134.4909714125
MI_B2374,45.55753591,9.15304844,129.7558240010,8783,6.7879769234,4.5620283837,4.6125182439,5.5948906585,129.7558240010
MI_B2375,45.55752768,9.15907041,203.8757443135,8783,8.6863877910,5.6690096433,5.6484037980,6.8105032700,203.8757443135
MI_B2376,45.55751913,9.16509238,332.9914043598,8784,11.8471621762,7.3333823548,7.3810447152,8.7752754203,332.9914043598
MI_B2377,45.55751027,9.17111435,211.8368041786,8784,8.3836908178,4.9045279374,5.1521047947,6.5172828885,211.8368041786
MI_B2378,45.55750109,9.17713632,224.7905648747,8784,14.5686816642,7.3035218672,10.0258137798,11.1009166788,224.7905648747
MI_B2379,45.55749161,9.18315829,302.4737702060,8784,19.4229123428,9.6008347931,13.3607839417,14.3436472497,302.4737702060
MI_B2380,45.55748176,9.18918024,372.2419996047,8784,25.5008311509,13.9135953393,16.1034215774,16.7159531389,372.2419996047
MI_B2381,45.55747165,9.19520220,404.7712306233,8784,28.4312976581,16.4711361690,17.3579763281,17.7718615692,404.7712306233
MI_B2382,45.55746122,9.20122416,194.1554133658,8784,15.6564446415,19.0622459318,10.0324225592,10.9347946078,194.1554133658
MI_B2383,45.55745044,9.20724611,226.4278996479,8784,18.0126727365,23.1283819543,12.0332077731,13.0652816873,226.4278996479
MI_B2384,45.55743933,9.21326805,553.1245269773,8784,41.0837644009,23.2638141015,27.5599841555,29.1747600574,553.1245269773
MI_B2385,45.55742795,9.21929000,421.8047390997,8784,39.6213518103,19.1869477301,26.5614911377,28.6860564518,421.8047390997
MI_B2386,45.55741625,9.22531194,231.5525335929,8784,24.4744471476,11.6208593936,17.1950086696,19.4109621072,231.5525335929
MI_B2387,45.55740417,9.23133387,277.4731751852,8784,22.4541650691,10.5227228950,16.9112321547,18.9372970584,277.4731751852
MI_B2388,45.55739184,9.23735581,317.7265693928,8784,20.8171816486,7.8376326893,14.8961890206,16.7361810601,317.7265693928
MI_B2389,45.55737916,9.24337774,310.8166881451,8784,18.9109231693,6.6982356036,13.7738839006,15.3846419026,310.8166881451
MI_B2390,45.55736617,9.24939966,92.0925800518,8784,8.2989681304,4.0559862699,6.4289164151,7.2587833743,92.0925800518
MI_B2391,45.55735287,9.25542158,303.0733937665,8784,19.3216053304,9.2980676213,13.7244317044,14.9590647145,303.0733937665
MI_B2392,45.55733928,9.26144350,524.1819043573,8784,31.0694980522,14.2928695252,22.4938864852,24.4757732901,524.1819043573
MI_B2393,45.55732530,9.26746541,304.3848647956,8784,14.8834109175,6.0519212421,10.5733297691,11.9213091769,304.3848647956
MI_B2394,45.55731104,9.27348732,201.5370485913,8784,8.1348557097,3.1049428650,5.8632102009,6.8800143921,201.5370485913
MI_B2395,45.55729650,9.27950923,180.2774395553,8784,7.9498110228,3.4952953561,5.6621984051,6.9487349040,180.2774395553
MI_B2396,45.55728157,9.28553112,185.7317658702,8784,9.5856323876,4.1761059478,6.4840963746,7.8770204019,185.7317658702
MI_B2397,45.55726642,9.29155302,182.9265233848,8784,10.7780696850,4.6829565382,6.7503773362,7.8785663886,182.9265233848
MI_B2398,45.55725081,9.29757489,304.2674924526,8784,18.8644960090,8.7807548424,11.3849184043,12.6096915027,304.2674924526
MI_B2399,45.55723502,9.30359679,301.4118777270,8784,17.6501914034,9.2282751830,10.9757900049,11.6388005632,301.4118777270
MI_B2400,45.55721884,9.30961866,171.1255165903,8784,10.6557744149,6.5223582177,6.4662542388,6.9173710773,171.1255165903
MI_B2401,45.56186803,9.01454361,27.7246023301,8784,3.4199034522,2.2108839516,2.3122125470,2.6552780038,27.7246023301
MI_B2402,45.56186707,9.02056606,24.6094384102,8784,2.9394313470,1.4816805416,1.8673743623,2.4243729179,24.6094384102
MI_B2403,45.56186580,9.02658852,17.0792092220,8784,2.2873161854,1.2827456691,1.4871671982,1.7960535362,17.0792092220
MI_B2404,45.56186428,9.03261098,11.1728159304,8784,1.7842615755,1.0535697371,1.1703293577,1.3317519267,11.1728159304
MI_B2405,45.56186238,9.03863344,9.8277312637,8784,1.6443950091,0.9264030680,1.0600823398,1.2112354814,9.8277312637
MI_B2406,45.56186019,9.04465590,10.1706019212,8784,1.6487488065,0.9298136333,1.0691736237,1.2186457523,10.1706019212
MI_B2407,45.56185766,9.05067835,21.9460033350,8784,2.0384638412,1.0795411377,1.2613832232,1.4263331713,21.9460033350
MI_B2408,45.56185489,9.05670082,56.4809368635,8784,4.4355200356,2.1163723305,2.6887121763,3.1043425654,56.4809368635
MI_B2409,45.56185167,9.06272326,84.3693915896,8784,6.7625529567,3.2285119037,4.0354188049,4.5325003120,84.3693915896
MI_B2410,45.56184826,9.06874573,106.7638259825,8784,7.6590339613,3.6580691352,4.5599515528,5.0746615972,106.7638259825
MI_B2411,45.56184445,9.07476818,95.3630433800,8784,7.2420116062,3.4573791296,4.3802267110,4.8785459652,95.3630433800
MI_B2412,45.56184034,9.08079063,115.3402129322,8784,8.0166311027,3.4184048101,5.1094202938,5.6698484855,115.3402129322
MI_B2413,45.56183596,9.08681309,117.4643418406,8784,8.1648591121,3.4393791633,5.1963998469,5.7651971508,117.4643418406
MI_B2414,45.56183119,9.09283553,110.2313664729,8784,7.5804691438,3.2163994943,4.8111199777,5.3355602772,110.2313664729
MI_B2415,45.56182614,9.09885798,55.1141429952,8784,2.6150414067,1.1671523120,1.6463799785,1.7545184850,55.1141429952
